,target,tweet_cleaned
470,0,  at home eating mcdonalds cinnamelts  amp  amp  a oreo frosty  
471,0,   at my grandmas eating good 
472,0, at the manila right now 
473,0, back from shower 
474,0, back to hotel  time to start work 
475,0, BBL ppl   have to go to school 
476,0, Bethenny Frankel Starred In Hollywood Hills       
477,0, bored  yo 
478,0, boring   wait  i will comment on my friend in FS frst   
479,0, bout to party in a tent 
480,0,  Brokeback Mountain is so beautiful  and so amazing  and so freaking sad 
481,0, brooklyn bridge for the first time ever  yay life  D
482,0, But caught Bullet Boys  Trixter  Pete was great   LA Guns AND Kix  who stole the show   Hung out backstage like a real rock and roller 
483,0, I DON T KNOW WHY I CAN T DM FROM MY PHONE  THIS SUCK 
484,0, I finally have updated from a computer  THANK YOU DAD
485,0, Be careful    white at a BBQ is a high risk  But the dress is really awesome  
486,0, Beautiful day here on StT  Bout to head to Magens Bay  soak up some sun  Loove Saturdayss 
487,0, Beboing  Twitteringinging  TVing   dihd i say i luv twilight yet  Wel    I LUV TWILIGHT 
488,0,  bouta  watch mall cop 
489,0,  camp in confirming that he will be in San Diego this fall for the PRSSA Convention  haha  
490,0,   can See clearly now the rain is gone 
491,0, Can yah figure it outt  
492,0, Can t see his copper green guys though   
493,0, Can t sleep    Must be the time change  right   lt  
494,0, can t stop smiling after talking to him all day        Why couldn t I have met him months ago   
495,0, Cant waiit  xxx 
496,0, can t wait  til wednesday      lt   CHAMPSSSS    
497,0, can t wait to get my share of her check today  Lol
498,0, cause i m happy but disappointed my car is messing up     my poor baby  now i m hungry with no way to get food  What s in this house     
499,0,   change of screen name
500,0, Charging phone
501,0, chillin    
502,0, Chinese for dinner and working on a cool website template  So proud of myself 
503,0,   choppin it up w  auchboogie  i love you
504,0, concert later tonight 
505,0, cool  Ew  I bought The Things They Carried on amazon  amp  it came like shit   gt    I cost me      amp  its     new  gt   
506,0, could be
507,0, i have a buzz
508,0, I have finally seen Clerks  from beginning to end and no TV swear word editing  poor Jay  xD   I feel somehow fulfilled 
509,0, I haven t been on Twitter all day thought I d make some late twitters 
510,0, i hope everyone has a great day 
511,0, I hope you find a great trousers
512,0, I just got to my     tweet       Do i get a prize   sidebar  Cassidy       Your NASTY  Why i gots to hear about your wide peen for  Smh
513,0,  I just saw one of the new Camaros  quot in the wild quot  for the first time  Cool  
514,0, can t wait to come home 
515,0, cant wait to see eric and lauras house 
516,0,  Catching up on some work  looking forward to going out  night 
517,0,    click on my name  amp  go look at my profile 
518,0, cocoa pebbles at midnight  xD
519,0, Completo  Just as the bell rings
520,0, coolness  
521,0, cracker night  Dinner at tgi Fridays and the cinema  it s gonna be good to awake up without a hangover  mrw tattoo  mrw  
522,0, Currently getting dressed for ballet  Yes I am sitting here in a leotard  so what  Hahaa  I m freezing   
523,0, da baby sleep now my gosh now its time   me   get sum rest b  she gets up around   am   
524,0, CUBASE IS WORKING OH MY GOD
525,0, Currently enjoying the tonight show    I ve missed my Conan lt  
526,0, Dancing no more tonight  I m EXHAUSTED  
527,0, Demi lovato is comming to london so is miley YAY  you lot will see me there trustttt mee still want to know what time itunes gig starts
528,0, designing away for  f s   homepage  match stats  league tables  private games and more   previews coming soon   
529,0, I love Dirk and his    points from tonight  Now if he could only realize he was meant to be with me  
530,0, i love my friends  And cant wait for church tomorrow       Im up  Up  Up  Right now  This happens frequently 
531,0, i love my momma  lt  
532,0, i LOVE shortsTack   Especially Shaun  hehe  But bradie  amp andy r gorgeous too   
533,0, I love talking to you  Even if its simple words 
534,0, I love the download fest 
535,0,   I love you  what do you say 
536,0, i loved the new calf
537,0, I miss kelli  But I m glad she s having fun  fun saturday night  goodnight  I miss jeffy 
538,0, Disneyland was great      Got to go and pick up the kitties in a minute      
539,0, Dodgers are doing good today          Dodgers   outs
540,0, done with benjamin button  what a beautiful movie  Sleeping  dreaming of my wife  Hopefully go over her house early tomorrow lt  
541,0, dreams do come true 
542,0, eatin cereal
543,0, eating food  hahaha
544,0, eeep i love her  so glad she s around     hannahh  you said you d text you never didd 
545,0, enjoying my last days of summer  gt sigh lt 
546,0,   err y am i still awake   my birthday is june   th woo hoo    than BET awards june     than vegas july     
547,0,  excited for toms shopping   
548,0, faster faster show on   th in Brunswick
549,0, Feddy won  Woop woop  Must compose myself now in preparation pour le finale d Apprentice later  WAY too much excitement for one day 
550,0, Feels like a giggly school girl 
551,0, damn you mobbing deep
552,0, dance flick was hilariouss   
553,0, dear driay LOL emo kid god this so brings back merions ha year  
554,0, Design with humor  Escape key on the run    
555,0, despite my last tweet  I m having a fantasticly sunny day   
556,0, discussing the importance of ed westwick  amp  chace crawford with mia 
557,0, disneyland fireworks 
558,0,   do you want love or do you want fame  are you in the game   Lady GaGa  such addictive beats Getting ready to avoid wasting the day
559,0, don t ask    and if u do you will regret it alot
560,0, Dream house 
561,0, I now remember why Ms  Janet Jackson is in my top   
562,0, i oove you  bahaa
563,0, I really hope Peter Facinelli wins his bet      
564,0, i think its a good day  bang bang  dirty rich
565,0, I think its work time
566,0, i wanna be like you  Demi 
567,0, I want to go to the Teen Choice Awards 
568,0, elaina and sarah are over  watching movies and what not
569,0, everyone have an AWESOME wknd  yay for sunshine 
570,0, Everything went as planned    Now I have many many many new souvenirs from  Herschel and  Planck 
571,0, everythings so fucking chilled atm  loving life right this minute  ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE    FTW 
572,0, excellent morning  trying to take in the fact that theres only   more week left of school  quot  
573,0, Excited about purchasing my new MacBook Pro   should be here in a few days
574,0, Excited  Dont think i will sleep tonight 
575,0, fallen leaves  fallen leaves on the ground 
576,0, FBI  Terrorist Attack On Golden Gate Bridge May Have Been Green Screened   via TheOnion 
577,0,  Figuredd out how to edit profilee      amp  Levi youu dont need to do a     Calorie diet  S
578,0, Final Destination   has a release date   August  st    
579,0, finally a good mood 
580,0, finally got my FMC tickets in the mail          yeeeeeeeeeeee
581,0, finally linked my fone   twitter
582,0, Finally  I finished a new item in my striped colorful knitted line  Want to see it    gt  gt  
583,0, fingers crossed another enjoyable night cause of someoneeeee
584,0,  finishing up my midterm project for web publishing class  amp  waiting to go over zachs house  
585,0, flordia  and stellarkartband  where do u send in the pictures of the shrits  saw ur update on facebook 
586,0, follow me
587,0, Follow me on Twitter   
588,0, Found a place to buy Secret Agent Sam  Now where to get it for free   
589,0,  FRIDAY  i ve caught a cold  How rubbish is that  At least i ve got the whole weekend to spend in bed  
590,0, Friday    Plus  woke up naturally  no nasty alarm  The world is so much nicer when the sun wakes you up instead of some radio dj 
591,0, Getting close to  K followers   I feel a chocolate party coming on  You are all invited 
592,0, Getting ideas for my room revamp  
593,0, getting ready for school  after i print out this song  fancy  i know 
594,0,   getting ready to go on A date
595,0, glad I could help   or not depending on how much   you spend   
596,0, glade you liked it i ll be over in a few minutes
597,0, i woke up  Lol  
598,0, icant stop smiling  Especially thinking of the time we ran to the train   
599,0, I ll get my son Tommi to visit at me tomorrow from Oulu  So nice  
600,0, im almost done with this portrait  woo  hmm   maybe i should draw andrew bisante with my new pastels   
601,0, I m back online 
602,0, im back  but now going offline seeya guys  have fun on twitterrr   night lvoe ya 
603,0, I m exactly where I want to be    
604,0, im followin demi she rocks
605,0, finally awake    
606,0,   finally Catching the new episode of college hill 
607,0, finally finished  now i can sleep peacefully 
608,0, Finally Friday 
609,0,   finally Got twitter     trynna See what the hype is about
610,0, finishing up this stupid project then off for fun  sundress  booze and sunshine    I love this country 
611,0, fishing today  GO AWAY RAIN   
612,0, folllow me
613,0, FOOD  
614,0,   for trish  sa right side ng reply ko  may star and arrow  click the arrow para maka reply ka  hehehe 
615,0, Found her JRM icons 
616,0, found my BBerry in the office  thanks God  one entire weekend without was enough   
617,0,   french test  oh gawdd   lol  fashion show tonite   come watch  lt  
618,0,   fresh out the shower  I wanna go to the movies tonight
619,0,  FUNNY   Cold nose  COLD NOSE     REALLLYYYY COLD NOSE   watch till end if u wana laugh  
620,0,  getting my Battlestar fix  
621,0,   Gimme a hug     thats soooo cute  p
622,0, gnight to all  oh  if you have the time  look up Marcus Schossow  he s amazing  Girls Suckcces  Dub Mix  is my personal fave 
623,0,  go  amp  try the yummo  amp  super hot  plecing kangkung    ayam bakar taliwang     sexy food from exotic country Indonesia 
624,0, goin to dadsssssss
625,0, im giving it all to ya 
626,0, I m gonna go be grumpy and read comics  Later  twitter 
627,0, I m happy and content
628,0, i m happy  went out for dinner at a posh place and food was wonderful  I love it when food is Wonderful   
629,0, i m having fun with this 
630,0, im in neet magazine again in the global fashion section  
631,0, im in science class with mt beautiful lauren listenin to my ipod    Mariah carey of course
632,0, I m off to take a nap  haven t slept much in a few days and have been up since     
633,0, I m real happy  things are good
634,0, gnite gmornin TheRealNobody
635,0, god i love this tune      
636,0, going for stroll in sunshine     sending out love vibrations all good things welcome xo
637,0,  going somewhat out of town   x visitng uncle boyet  amp  famm  
638,0, going to bed goodnight amazing twitters  
639,0, going to sleep  good day later today  goodnight 
640,0, Going to take my bike to Claremont Village via the train and get some tofu scramble and explore 
